DEPARTAMENTO;MUNICIPIO;GENERO;EDAD;PLATAFORMA_EDUCATIVA
NORTE DE SANTANDER;CUCUTA;MASCULINO;21;MICROSOFT AZURE
BOLIVAR;CARTAGENA;MASCULINO;29;MICROSOFT AZURE
NORTE DE SANTANDER;CUCUTA;MASCULINO;27;PLATZI
NORTE DE SANTANDER;CUCUTA;MASCULINO;27;PLATZI
BOYACA;VILLA DE LEYVA;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;FEMENINO;38;COURSERA
BOGOTA;BOGOTA, D.C.;FEMENINO;38;COURSERA
BOGOTA;BOGOTA, D.C.;FEMENINO;38;COURSERA
ANTIOQUIA;MEDELLIN;MASCULINO;38;MICROSOFT AZURE
PUTUMAYO;VALLE DEL GUAMUEZ;MASCULINO;18;PLATZI
ATLANTICO;BARRANQUILLA;FEMENINO;56;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;57;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;57;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;57;PLATZI
ANTIOQUIA;SABANETA;FEMENINO;31;COURSERA
CUNDINAMARCA;CAJICA;MASCULINO;42;PLATZI
CUNDINAMARCA;CAJICA;MASCULINO;42;PLATZI
ANTIOQUIA;ITAGUI;MASCULINO;33;COURSERA
ANTIOQUIA;ITAGUI;MASCULINO;33;COURSERA
ANTIOQUIA;ENVIGADO;FEMENINO;27;PLATZI
CAUCA;POPAYAN;MASCULINO;28;PLATZI
SANTANDER;SABANA DE TORRES;MASCULINO;33;PLATZI
MAGDALENA;SANTA MARTA;FEMENINO;42;DATACAMP
VALLE DEL CAUCA;CALI;MASCULINO;28;COURSERA
ANTIOQUIA;MEDELLIN;FEMENINO;26;EDX
ANTIOQUIA;MEDELLIN;MASCULINO;37;MICROSOFT AZURE
ANTIOQUIA;MEDELLIN;MASCULINO;37;MICROSOFT AZURE
ANTIOQUIA;MEDELLIN;MASCULINO;37;MICROSOFT AZURE
RISARALDA;PEREIRA;MASCULINO;42;DATACAMP
ANTIOQUIA;BELLO;FEMENINO;24;DATACAMP
NARIÑO;PASTO;MASCULINO;36;COURSERA
NORTE DE SANTANDER;CUCUTA;MASCULINO;26;UDACITY
ATLANTICO;BARRANQUILLA;MASCULINO;28;PLATZI
ATLANTICO;BARRANQUILLA;MASCULINO;28;PLATZI
ATLANTICO;BARRANQUILLA;MASCULINO;28;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;38;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;38;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;38;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;20;MICROSOFT AZURE
BOGOTA;BOGOTA, D.C.;MASCULINO;20;MICROSOFT AZURE
BOGOTA;BOGOTA, D.C.;MASCULINO;20;MICROSOFT AZURE
VALLE DEL CAUCA;CALI;MASCULINO;23;MICROSOFT AZURE
BOGOTA;BOGOTA, D.C.;MASCULINO;40;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;40;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;40;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;40;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;40;UDACITY
RISARALDA;PEREIRA;MASCULINO;20;PLATZI
RISARALDA;PEREIRA;MASCULINO;20;PLATZI
CAUCA;SANTANDER DE QUILICHAO;MASCULINO;30;PLATZI
VALLE DEL CAUCA;CALI;FEMENINO;33;COURSERA
RISARALDA;DOSQUEBRADAS;MASCULINO;35;PLATZI
ANTIOQUIA;ENVIGADO;MASCULINO;37;PLATZI
ANTIOQUIA;ENVIGADO;MASCULINO;37;PLATZI
ANTIOQUIA;ENVIGADO;MASCULINO;37;PLATZI
ANTIOQUIA;ENVIGADO;MASCULINO;37;PLATZI
ANTIOQUIA;ENVIGADO;MASCULINO;37;PLATZI
RISARALDA;PEREIRA;MASCULINO;31;COURSERA
SANTANDER;SAN GIL;MASCULINO;41;UDACITY
CUNDINAMARCA;SOACHA;MASCULINO;25;DATACAMP
CORDOBA;SAN ANDRES SOTAVENTO;MASCULINO;20;PLATZI
ANTIOQUIA;ENVIGADO;MASCULINO;35;COURSERA
ATLANTICO;BARRANQUILLA;MASCULINO;32;COURSERA
ATLANTICO;BARRANQUILLA;MASCULINO;32;COURSERA
ATLANTICO;BARRANQUILLA;MASCULINO;32;COURSERA
ATLANTICO;BARRANQUILLA;MASCULINO;32;COURSERA
BOGOTA;BOGOTA, D.C.;FEMENINO;42;EDX
RISARALDA;PEREIRA;MASCULINO;38;COURSERA
CAQUETA;LA MONTAÑITA;MASCULINO;22;PLATZI
HUILA;NEIVA;MASCULINO;20;PLATZI
RISARALDA;PEREIRA;MASCULINO;27;EDX
CUNDINAMARCA;SOPO;MASCULINO;45;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;46;EDX
NORTE DE SANTANDER;CUCUTA;MASCULINO;30;COURSERA
BOGOTA;BOGOTA, D.C.;FEMENINO;22;DATACAMP
BOGOTA;BOGOTA, D.C.;FEMENINO;22;DATACAMP
BOGOTA;BOGOTA, D.C.;FEMENINO;22;DATACAMP
BOGOTA;BOGOTA, D.C.;FEMENINO;22;DATACAMP
BOGOTA;BOGOTA, D.C.;FEMENINO;22;DATACAMP
CAUCA;POPAYAN;FEMENINO;38;DATACAMP
CORDOBA;CHINU;MASCULINO;30;DATACAMP
HUILA;NEIVA;MASCULINO;29;PLATZI
CAUCA;POPAYAN;MASCULINO;27;COURSERA
CAUCA;POPAYAN;MASCULINO;27;COURSERA
SANTANDER;FLORIDABLANCA;MASCULINO;44;PLATZI
CHOCO;QUIBDO;MASCULINO;20;PLATZI
SANTANDER;BUCARAMANGA;MASCULINO;32;UDACITY
CUNDINAMARCA;FUNZA;MASCULINO;25;PLATZI
CUNDINAMARCA;FUNZA;MASCULINO;25;PLATZI
CASANARE;TAURAMENA;MASCULINO;39;MICROSOFT AZURE
VALLE DEL CAUCA;YUMBO;MASCULINO;27;EDX
HUILA;NEIVA;MASCULINO;36;COURSERA
VALLE DEL CAUCA;CALI;MASCULINO;41;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;47;PLATZI
ANTIOQUIA;MEDELLIN;FEMENINO;35;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;18;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;18;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;18;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;18;PLATZI
ANTIOQUIA;SAN LUIS;MASCULINO;35;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;52;DATACAMP
ANTIOQUIA;ENVIGADO;FEMENINO;25;DATACAMP
CAUCA;POPAYAN;MASCULINO;46;COURSERA
CUNDINAMARCA;SIBATE;MASCULINO;25;PLATZI
ANTIOQUIA;SABANETA;MASCULINO;38;DATACAMP
ANTIOQUIA;SABANETA;MASCULINO;38;DATACAMP
ATLANTICO;BARRANQUILLA;MASCULINO;19;COURSERA
ANTIOQUIA;LA ESTRELLA;MASCULINO;36;PLATZI
SANTANDER;FLORIDABLANCA;MASCULINO;30;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;29;DATACAMP
ANTIOQUIA;MEDELLIN;MASCULINO;29;DATACAMP
ANTIOQUIA;MEDELLIN;MASCULINO;29;DATACAMP
ANTIOQUIA;MEDELLIN;MASCULINO;29;DATACAMP
ANTIOQUIA;MEDELLIN;MASCULINO;29;DATACAMP
ANTIOQUIA;MEDELLIN;MASCULINO;29;DATACAMP
ANTIOQUIA;MEDELLIN;MASCULINO;29;DATACAMP
CUNDINAMARCA;MOSQUERA;MASCULINO;28;MICROSOFT AZURE
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;36;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;42;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;42;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;42;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;42;UDACITY
ATLANTICO;CANDELARIA;MASCULINO;38;COURSERA
BOLIVAR;SAN JUAN NEPOMUCENO;MASCULINO;21;PLATZI
ATLANTICO;SOLEDAD;MASCULINO;29;PLATZI
VALLE DEL CAUCA;CALI;MASCULINO;29;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;20;COURSERA
CAQUETA;FLORENCIA;MASCULINO;27;PLATZI
BOGOTA;BOGOTA, D.C.;FEMENINO;44;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;52;DATACAMP
VALLE DEL CAUCA;CALI;MASCULINO;46;PLATZI
VALLE DEL CAUCA;CALI;MASCULINO;46;PLATZI
NARIÑO;IPIALES;MASCULINO;43;DATACAMP
ANTIOQUIA;BELLO;MASCULINO;52;PLATZI
ANTIOQUIA;COPACABANA;FEMENINO;29;COURSERA
ANTIOQUIA;SABANETA;MASCULINO;43;UDACITY
SANTANDER;FLORIDABLANCA;MASCULINO;20;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;25;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;25;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;25;UDACITY
ANTIOQUIA;MEDELLIN;MASCULINO;44;EDX
BOGOTA;BOGOTA, D.C.;MASCULINO;29;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;29;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;29;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;29;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;29;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;29;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;29;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;29;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;29;UDACITY
BOLIVAR;CARTAGENA;MASCULINO;20;PLATZI
CALDAS;AGUADAS;MASCULINO;16;DATACAMP
VALLE DEL CAUCA;CALI;MASCULINO;37;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;27;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;27;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;27;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;27;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;27;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;27;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;27;UDACITY
VALLE DEL CAUCA;CARTAGO;MASCULINO;27;PLATZI
VALLE DEL CAUCA;CARTAGO;MASCULINO;27;PLATZI
RISARALDA;APIA;MASCULINO;33;PLATZI
ANTIOQUIA;AMAGA;MASCULINO;24;COURSERA
SANTANDER;BUCARAMANGA;MASCULINO;33;DATACAMP
CALDAS;MANIZALES;MASCULINO;26;EDX
ANTIOQUIA;SABANETA;MASCULINO;32;COURSERA
CUNDINAMARCA;MADRID;MASCULINO;34;PLATZI
CUNDINAMARCA;SOACHA;MASCULINO;31;UDACITY
BOLIVAR;CARTAGENA;FEMENINO;55;DATACAMP
ATLANTICO;BARRANQUILLA;MASCULINO;38;DATACAMP
CAQUETA;FLORENCIA;MASCULINO;32;COURSERA
HUILA;NEIVA;MASCULINO;24;COURSERA
ANTIOQUIA;MEDELLIN;FEMENINO;26;COURSERA
NARIÑO;PASTO;MASCULINO;46;PLATZI
ANTIOQUIA;SABANETA;FEMENINO;29;DATACAMP
ANTIOQUIA;SABANETA;FEMENINO;29;DATACAMP
VALLE DEL CAUCA;CALI;MASCULINO;19;PLATZI
VALLE DEL CAUCA;CALI;MASCULINO;19;PLATZI
SANTANDER;BUCARAMANGA;MASCULINO;36;UDACITY
AMAZONAS;LETICIA;MASCULINO;28;PLATZI
BOLIVAR;CARTAGENA;MASCULINO;29;DATACAMP
ATLANTICO;BARRANQUILLA;MASCULINO;45;DATACAMP
ANTIOQUIA;MEDELLIN;MASCULINO;43;MICROSOFT AZURE
ANTIOQUIA;MEDELLIN;MASCULINO;43;MICROSOFT AZURE
ANTIOQUIA;ENVIGADO;MASCULINO;30;UDACITY
ANTIOQUIA;ENVIGADO;MASCULINO;30;DATACAMP
ANTIOQUIA;ENVIGADO;MASCULINO;30;DATACAMP
ANTIOQUIA;MEDELLIN;FEMENINO;19;DATACAMP
RISARALDA;DOSQUEBRADAS;MASCULINO;32;EDX
ANTIOQUIA;MEDELLIN;MASCULINO;20;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;20;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;20;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;20;PLATZI
CAUCA;POPAYAN;FEMENINO;47;PLATZI
ANTIOQUIA;BELLO;MASCULINO;30;DATACAMP
ANTIOQUIA;BELLO;MASCULINO;30;DATACAMP
BOLIVAR;CARTAGENA;MASCULINO;34;PLATZI
ARAUCA;ARAUCA;MASCULINO;26;COURSERA
ANTIOQUIA;MEDELLIN;MASCULINO;41;COURSERA
ANTIOQUIA;MEDELLIN;MASCULINO;41;COURSERA
ANTIOQUIA;MEDELLIN;MASCULINO;41;COURSERA
ATLANTICO;BARRANQUILLA;FEMENINO;32;EDX
ANTIOQUIA;SABANETA;MASCULINO;35;COURSERA
ANTIOQUIA;ITAGUI;MASCULINO;26;PLATZI
VALLE DEL CAUCA;CALI;MASCULINO;39;COURSERA
CAUCA;POPAYAN;FEMENINO;25;DATACAMP
NORTE DE SANTANDER;CUCUTA;MASCULINO;32;MICROSOFT AZURE
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;22;COURSERA
BOLIVAR;CARTAGENA;MASCULINO;30;COURSERA
BOLIVAR;CARTAGENA;MASCULINO;30;COURSERA
BOGOTA;BOGOTA, D.C.;FEMENINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;FEMENINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;FEMENINO;38;DATACAMP
CESAR;VALLEDUPAR;FEMENINO;36;MICROSOFT AZURE
ANTIOQUIA;CALDAS;FEMENINO;37;UDACITY
VALLE DEL CAUCA;TULUA;MASCULINO;25;PLATZI
CUNDINAMARCA;FUSAGASUGA;FEMENINO;38;PLATZI
CALDAS;MANIZALES;MASCULINO;27;MICROSOFT AZURE
ANTIOQUIA;MEDELLIN;MASCULINO;32;COURSERA
ANTIOQUIA;MEDELLIN;MASCULINO;32;COURSERA
ANTIOQUIA;MEDELLIN;MASCULINO;32;COURSERA
ANTIOQUIA;MEDELLIN;MASCULINO;41;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;41;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;41;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;35;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;35;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;35;UDACITY
BOGOTA;BOGOTA, D.C.;MASCULINO;35;UDACITY
BOLIVAR;CARTAGENA;MASCULINO;40;PLATZI
BOLIVAR;CARTAGENA;MASCULINO;40;PLATZI
CUNDINAMARCA;FACATATIVA;MASCULINO;19;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;18;MICROSOFT AZURE
BOGOTA;BOGOTA, D.C.;MASCULINO;18;MICROSOFT AZURE
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;39;PLATZI
SANTANDER;SAN GIL;MASCULINO;23;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;39;EDX
ANTIOQUIA;MEDELLIN;MASCULINO;39;EDX
ANTIOQUIA;MEDELLIN;MASCULINO;39;EDX
TOLIMA;IBAGUE;MASCULINO;39;PLATZI
VALLE DEL CAUCA;CALI;MASCULINO;31;EDX
SANTANDER;BUCARAMANGA;FEMENINO;42;DATACAMP
SANTANDER;PIEDECUESTA;MASCULINO;20;PLATZI
SANTANDER;PIEDECUESTA;MASCULINO;20;PLATZI
CUNDINAMARCA;ZIPAQUIRA;MASCULINO;36;MICROSOFT AZURE
SANTANDER;BUCARAMANGA;MASCULINO;29;DATACAMP
CUNDINAMARCA;SOACHA;MASCULINO;24;PLATZI
BOYACA;DUITAMA;FEMENINO;33;COURSERA
ANTIOQUIA;SABANETA;MASCULINO;44;DATACAMP
CUNDINAMARCA;FUSAGASUGA;MASCULINO;35;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;58;PLATZI
BOGOTA;BOGOTA, D.C.;FEMENINO;28;UDACITY
VALLE DEL CAUCA;CALI;MASCULINO;36;PLATZI
VALLE DEL CAUCA;CALI;MASCULINO;36;PLATZI
AMAZONAS;LETICIA;MASCULINO;30;PLATZI
CALDAS;MANIZALES;MASCULINO;31;UDACITY
NARIÑO;PASTO;MASCULINO;32;PLATZI
NARIÑO;PASTO;MASCULINO;32;PLATZI
NARIÑO;PASTO;MASCULINO;32;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;42;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;42;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;42;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;42;DATACAMP
ANTIOQUIA;MEDELLIN;MASCULINO;40;UDACITY
ANTIOQUIA;MEDELLIN;MASCULINO;40;UDACITY
ANTIOQUIA;MEDELLIN;MASCULINO;40;UDACITY
ATLANTICO;BARRANQUILLA;MASCULINO;27;PLATZI
ATLANTICO;BARRANQUILLA;MASCULINO;27;PLATZI
VALLE DEL CAUCA;CALI;MASCULINO;20;MICROSOFT AZURE
BOLIVAR;CARTAGENA;MASCULINO;45;EDX
SANTANDER;SAN GIL;MASCULINO;31;UDACITY
ATLANTICO;BARRANQUILLA;FEMENINO;55;DATACAMP
ANTIOQUIA;ENVIGADO;MASCULINO;25;PLATZI
CUNDINAMARCA;CAJICA;FEMENINO;33;DATACAMP
VALLE DEL CAUCA;CALI;MASCULINO;49;DATACAMP
PUTUMAYO;VILLAGARZON;FEMENINO;37;PLATZI
BOYACA;TUNJA;MASCULINO;20;DATACAMP
ANTIOQUIA;BELLO;FEMENINO;29;DATACAMP
BOGOTA;BOGOTA, D.C.;FEMENINO;22;MICROSOFT AZURE
BOGOTA;BOGOTA, D.C.;FEMENINO;22;MICROSOFT AZURE
CUNDINAMARCA;GIRARDOT;MASCULINO;55;MICROSOFT AZURE
SANTANDER;PIEDECUESTA;MASCULINO;23;PLATZI
NORTE DE SANTANDER;VILLA DEL ROSARIO;MASCULINO;41;PLATZI
CHOCO;QUIBDO;FEMENINO;32;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;38;DATACAMP
ATLANTICO;SOLEDAD;MASCULINO;31;PLATZI
SANTANDER;BUCARAMANGA;MASCULINO;28;COURSERA
ANTIOQUIA;ARMENIA;MASCULINO;62;UDACITY
ATLANTICO;BARRANQUILLA;FEMENINO;24;PLATZI
BOGOTA;BOGOTA, D.C.;MASCULINO;32;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;32;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;32;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;32;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;32;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;32;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;32;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;32;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;32;COURSERA
BOGOTA;BOGOTA, D.C.;MASCULINO;32;COURSERA
BOGOTA;BOGOTA, D.C.;FEMENINO;38;EDX
BOGOTA;BOGOTA, D.C.;FEMENINO;38;EDX
BOGOTA;BOGOTA, D.C.;MASCULINO;43;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;43;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;43;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;43;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;43;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;43;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;43;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;43;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;43;DATACAMP
BOGOTA;BOGOTA, D.C.;MASCULINO;43;DATACAMP
ANTIOQUIA;RIONEGRO;MASCULINO;31;PLATZI
ATLANTICO;BARRANQUILLA;FEMENINO;57;COURSERA
BOGOTA;BOGOTA, D.C.;FEMENINO;24;DATACAMP
BOGOTA;BOGOTA, D.C.;FEMENINO;24;DATACAMP
BOGOTA;BOGOTA, D.C.;FEMENINO;24;DATACAMP
BOGOTA;BOGOTA, D.C.;FEMENINO;40;UDACITY
BOGOTA;BOGOTA, D.C.;FEMENINO;36;UDACITY
ATLANTICO;SOLEDAD;MASCULINO;27;MICROSOFT AZURE
VALLE DEL CAUCA;GUADALAJARA DE BUGA;MASCULINO;37;COURSERA
CUNDINAMARCA;SOACHA;MASCULINO;32;PLATZI
CUNDINAMARCA;SOACHA;MASCULINO;32;PLATZI
ANTIOQUIA;SABANETA;MASCULINO;26;COURSERA
VALLE DEL CAUCA;CALI;MASCULINO;34;PLATZI
VALLE DEL CAUCA;CALI;MASCULINO;34;PLATZI
RISARALDA;PEREIRA;MASCULINO;28;DATACAMP
CALDAS;MANIZALES;MASCULINO;24;DATACAMP
CUNDINAMARCA;SOACHA;MASCULINO;47;DATACAMP
ANTIOQUIA;SABANALARGA;MASCULINO;30;COURSERA
ANTIOQUIA;GUARNE;MASCULINO;25;PLATZI
ANTIOQUIA;MEDELLIN;FEMENINO;22;DATACAMP
ANTIOQUIA;MEDELLIN;FEMENINO;22;DATACAMP
TOLIMA;IBAGUE;FEMENINO;26;MICROSOFT AZURE
SANTANDER;FLORIDABLANCA;FEMENINO;20;PLATZI
BOGOTA;BOGOTA, D.C.;FEMENINO;41;COURSERA
NORTE DE SANTANDER;CUCUTA;MASCULINO;25;DATACAMP
AMAZONAS;LETICIA;MASCULINO;36;PLATZI
MAGDALENA;FUNDACION;FEMENINO;22;EDX
VALLE DEL CAUCA;CALI;MASCULINO;38;DATACAMP
VALLE DEL CAUCA;CALI;MASCULINO;38;DATACAMP
VALLE DEL CAUCA;CALI;MASCULINO;38;DATACAMP
CORDOBA;SAN ANDRES SOTAVENTO;MASCULINO;31;MICROSOFT AZURE
ANTIOQUIA;ITAGUI;MASCULINO;26;COURSERA
ANTIOQUIA;ITAGUI;MASCULINO;26;COURSERA
ANTIOQUIA;MEDELLIN;MASCULINO;40;MICROSOFT AZURE
BOGOTA;BOGOTA, D.C.;MASCULINO;49;MICROSOFT AZURE
BOGOTA;BOGOTA, D.C.;MASCULINO;49;MICROSOFT AZURE
ANTIOQUIA;SAN JERONIMO;MASCULINO;39;MICROSOFT AZURE
MAGDALENA;SANTA MARTA;MASCULINO;34;PLATZI
CALDAS;MANIZALES;MASCULINO;17;PLATZI
BOYACA;SOGAMOSO;MASCULINO;38;EDX
VALLE DEL CAUCA;CARTAGO;MASCULINO;41;PLATZI
HUILA;PITALITO;MASCULINO;44;DATACAMP
SANTANDER;FLORIDABLANCA;MASCULINO;26;MICROSOFT AZURE
CAQUETA;SOLANO;MASCULINO;27;COURSERA
ANTIOQUIA;MEDELLIN;MASCULINO;28;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;28;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;28;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;28;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;28;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;28;PLATZI
ANTIOQUIA;MEDELLIN;MASCULINO;28;PLATZI
